document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Properties Tab,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/admin/usersgroups/usergroupapplication/properties,docs/privilegesecure/26.03/admin/usersgroups/usergroupapplication/properties.md,,,,,,
Reset User MFA,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/admin/usersgroups/usergroupapplication/resetmfa,docs/privilegesecure/26.03/admin/usersgroups/usergroupapplication/resetmfa.md,,,,,,
Sessions Tab,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/admin/usersgroups/usergroupapplication/sessions,docs/privilegesecure/26.03/admin/usersgroups/usergroupapplication/sessions.md,,,,,,
"User, Group, & Application Details",26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/admin/usersgroups/usergroupapplication,docs/privilegesecure/26.03/admin/usersgroups/usergroupapplication/usergroupapplication.md,,,,,,
User Roles Tab,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/admin/usersgroups/usergroupapplication/userroles,docs/privilegesecure/26.03/admin/usersgroups/usergroupapplication/userroles.md,,,,,,
User and Group Collections,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/admin/usersgroups/usergroupcollections,docs/privilegesecure/26.03/admin/usersgroups/usergroupcollections.md,,,,,,
Users & Groups,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/admin/usersgroups,docs/privilegesecure/26.03/admin/usersgroups/usersgroups.md,,,,,,
Audit and Reporting: Reviewer,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/auditreviewer,docs/privilegesecure/26.03/enduser/auditreviewer.md,25.12,,,,,
Browser Extension App,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/browserextension,docs/privilegesecure/26.03/enduser/browserextension/browserextension.md,25.12,,,,,
End Web Session,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/browserextension/interface/endwebsession,docs/privilegesecure/26.03/enduser/browserextension/interface/endwebsession.md,25.12,,,,,
Browser Extension Interface,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/browserextension/interface,docs/privilegesecure/26.03/enduser/browserextension/interface/interface.md,,,,,,
Start Web Session,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/browserextension/interface/startwebsession,docs/privilegesecure/26.03/enduser/browserextension/interface/startwebsession.md,25.12,,,,,
Active Dashboard,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/active,docs/privilegesecure/26.03/enduser/dashboard/active/active.md,25.12,,,,,
Create Activity Session,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/active/createsession,docs/privilegesecure/26.03/enduser/dashboard/active/createsession.md,25.12,,,,,
Configure DirectConnect for Remote Desktop Connection,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/active/startsession/rdcmanager,docs/privilegesecure/26.03/enduser/dashboard/active/startsession/rdcmanager.md,25.12,,,,,
Session Logs Window,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/active/startsession/sessionlogs,docs/privilegesecure/26.03/enduser/dashboard/active/startsession/sessionlogs.md,25.12,,,,,
