document_title,version,live_page_url,source_path,also_covers,reviewer,audited,fixed,corrections,notes
Licensing,current,https://docs.netwrix.com/docs/endpointprotector/admin/systemconfiguration/systemlicensing,docs/endpointprotector/admin/systemconfiguration/systemlicensing.md,,,,,,
System Security,current,https://docs.netwrix.com/docs/endpointprotector/admin/systemconfiguration/systemsecurity,docs/endpointprotector/admin/systemconfiguration/systemsecurity.md,,,,,,
System Settings,current,https://docs.netwrix.com/docs/endpointprotector/admin/systemconfiguration/systemsettings,docs/endpointprotector/admin/systemconfiguration/systemsettings.md,,,,,,
Server Functionality,current,https://docs.netwrix.com/docs/endpointprotector/admin/systemdashboard,docs/endpointprotector/admin/systemdashboard.md,,,,,,
Backup and Recovery Solutions,current,https://docs.netwrix.com/docs/endpointprotector/admin/systemmaintenance/backup,docs/endpointprotector/admin/systemmaintenance/backup.md,,,,,,
System Maintenance,current,https://docs.netwrix.com/docs/endpointprotector/admin/systemmaintenance/overview,docs/endpointprotector/admin/systemmaintenance/overview.md,,,,,,
System Parameters,current,https://docs.netwrix.com/docs/endpointprotector/admin/systempar,docs/endpointprotector/admin/systempar.md,,,,,,
Getting Started,current,https://docs.netwrix.com/docs/endpointprotector/gettingstarted,docs/endpointprotector/gettingstarted.md,,,,,,
Netwrix Endpoint Protector,current,https://docs.netwrix.com/docs/endpointprotector,docs/endpointprotector/index.md,,,,,,
Creating WMI Filters,current,https://docs.netwrix.com/docs/endpointprotector/install/activedirectory/creatingfilters,docs/endpointprotector/install/activedirectory/creatingfilters.md,,,,,,
Creating the Deployment GPO,current,https://docs.netwrix.com/docs/endpointprotector/install/activedirectory/deployment,docs/endpointprotector/install/activedirectory/deployment.md,,,,,,
Linking the GPO to OU,current,https://docs.netwrix.com/docs/endpointprotector/install/activedirectory/linkinggpotoou,docs/endpointprotector/install/activedirectory/linkinggpotoou.md,,,,,,
Linking the WMI to GPO,current,https://docs.netwrix.com/docs/endpointprotector/install/activedirectory/linkingwmitogpo,docs/endpointprotector/install/activedirectory/linkingwmitogpo.md,,,,,,
Active Directory,current,https://docs.netwrix.com/docs/endpointprotector/install/activedirectory/overview,docs/endpointprotector/install/activedirectory/overview.md,,,,,,
Amazon Web Services,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/amazon,docs/endpointprotector/install/configuration/amazon/amazon.md,,,,,,
Launching the EC2 Image,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/amazon/awsdeployment,docs/endpointprotector/install/configuration/amazon/awsdeployment.md,,,,,,
Requesting an Elastic IP,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/amazon/awselasticip,docs/endpointprotector/install/configuration/amazon/awselasticip.md,,,,,,
Launching on Google Cloud Platform,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/googlecloudplatform/gcpdeployment,docs/endpointprotector/install/configuration/googlecloudplatform/gcpdeployment.md,,,,,,
Google Cloud Platform,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/googlecloudplatform,docs/endpointprotector/install/configuration/googlecloudplatform/googlecloudplatform.md,,,,,,
Launching VM for Azure Deployment,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/microsoftazure/azuredeployment,docs/endpointprotector/install/configuration/microsoftazure/azuredeployment.md,,,,,,
Creating the Disk,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/microsoftazure/creatingdisk,docs/endpointprotector/install/configuration/microsoftazure/creatingdisk.md,,,,,,
Microsoft Azure,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/microsoftazure,docs/endpointprotector/install/configuration/microsoftazure/microsoftazure.md,,,,,,
Creating the Virtual Machine,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/microsoftazure/virtualmachine,docs/endpointprotector/install/configuration/microsoftazure/virtualmachine.md,,,,,,
Cloud Services,current,https://docs.netwrix.com/docs/endpointprotector/install/configuration/overview,docs/endpointprotector/install/configuration/overview.md,,,,,,
macOS Deployment,current,https://docs.netwrix.com/docs/endpointprotector/install/intune/macosdeployment,docs/endpointprotector/install/intune/macosdeployment.md,,,,,,
Microsoft Intune,current,https://docs.netwrix.com/docs/endpointprotector/install/intune/overview,docs/endpointprotector/install/intune/overview.md,,,,,,
Windows Deployment,current,https://docs.netwrix.com/docs/endpointprotector/install/intune/windowsdeployment,docs/endpointprotector/install/intune/windowsdeployment.md,,,,,,
Creating the Configuration Profile,current,https://docs.netwrix.com/docs/endpointprotector/install/jamf/configuration,docs/endpointprotector/install/jamf/configuration.md,,,,,,
Creating the Policy,current,https://docs.netwrix.com/docs/endpointprotector/install/jamf/creatingpolicy,docs/endpointprotector/install/jamf/creatingpolicy.md,,,,,,
Jamf,current,https://docs.netwrix.com/docs/endpointprotector/install/jamf/overview,docs/endpointprotector/install/jamf/overview.md,,,,,,
Uploading the Script and Package,current,https://docs.netwrix.com/docs/endpointprotector/install/jamf/scriptandpackage,docs/endpointprotector/install/jamf/scriptandpackage.md,,,,,,
Deployments,current,https://docs.netwrix.com/docs/endpointprotector/install/overview,docs/endpointprotector/install/overview.md,,,,,,
Citrix XenServer,current,https://docs.netwrix.com/docs/endpointprotector/install/virtualappliance/formats/citrixxenserver,docs/endpointprotector/install/virtualappliance/formats/citrixxenserver.md,,,,,,
Virtual Appliance Formats,current,https://docs.netwrix.com/docs/endpointprotector/install/virtualappliance/formats,docs/endpointprotector/install/virtualappliance/formats/formats.md,,,,,,
Hyper-V,current,https://docs.netwrix.com/docs/endpointprotector/install/virtualappliance/formats/hypervtools,docs/endpointprotector/install/virtualappliance/formats/hypervtools.md,,,,,,
Oracle VM VirtualBox,current,https://docs.netwrix.com/docs/endpointprotector/install/virtualappliance/formats/oraclevm,docs/endpointprotector/install/virtualappliance/formats/oraclevm.md,,,,,,
VMware,current,https://docs.netwrix.com/docs/endpointprotector/install/virtualappliance/formats/vmwaretools,docs/endpointprotector/install/virtualappliance/formats/vmwaretools.md,,,,,,
Setup Wizard,current,https://docs.netwrix.com/docs/endpointprotector/install/virtualappliance/setupwizard,docs/endpointprotector/install/virtualappliance/setupwizard.md,,,,,,
Virtual Appliance,current,https://docs.netwrix.com/docs/endpointprotector/install/virtualappliance,docs/endpointprotector/install/virtualappliance/virtualappliance.md,,,,,,
Client,current,https://docs.netwrix.com/docs/endpointprotector/requirements/client,docs/endpointprotector/requirements/client.md,,,,,,
Requirements,current,https://docs.netwrix.com/docs/endpointprotector/requirements/overview,docs/endpointprotector/requirements/overview.md,,,,,,
Server,current,https://docs.netwrix.com/docs/endpointprotector/requirements/server,docs/endpointprotector/requirements/server.md,,,,,,
Client Statement,current,https://docs.netwrix.com/docs/endpointprotector/supportability/client-supportability,docs/endpointprotector/supportability/client-supportability.md,,,,,,
Server Statement,current,https://docs.netwrix.com/docs/endpointprotector/supportability/server-supportability,docs/endpointprotector/supportability/server-supportability.md,,,,,,
