document_title,version,live_page_url,source_path,duplicates,reviewer,audited,fixed,notes
Email Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/configuration/systemalerting/email,docs/threatprevention/8.0/admin/configuration/systemalerting/email.md,7.5,,,,
Event Log Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/configuration/systemalerting/eventlog,docs/threatprevention/8.0/admin/configuration/systemalerting/eventlog.md,7.5,,,,
System Alerting Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/configuration/systemalerting/overview,docs/threatprevention/8.0/admin/configuration/systemalerting/overview.md,7.5,,,,
SIEM Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/configuration/systemalerting/siem,docs/threatprevention/8.0/admin/configuration/systemalerting/siem.md,7.5,,,,
Netwrix Threat Manager Configuration Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/configuration/threatmanagerconfiguration,docs/threatprevention/8.0/admin/configuration/threatmanagerconfiguration.md,7.5,,,,
Add Users,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/configuration/userroles/add,docs/threatprevention/8.0/admin/configuration/userroles/add.md,7.5,,,,
Delete User,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/configuration/userroles/delete,docs/threatprevention/8.0/admin/configuration/userroles/delete.md,7.5,,,,
Modify User Access,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/configuration/userroles/modify,docs/threatprevention/8.0/admin/configuration/userroles/modify.md,7.5,,,,
Users and Roles Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/configuration/userroles/overview,docs/threatprevention/8.0/admin/configuration/userroles/overview.md,7.5,,,,
Investigate Data Grid,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/investigate/datagrid,docs/threatprevention/8.0/admin/investigate/datagrid.md,,,,,
Investigate Filters,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/investigate/filters,docs/threatprevention/8.0/admin/investigate/filters.md,7.5,,,,
Investigate Interface,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/investigate/overview,docs/threatprevention/8.0/admin/investigate/overview.md,7.5,,,,
Saved Investigations,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/investigate/saved,docs/threatprevention/8.0/admin/investigate/saved.md,7.5,,,,
Summary Folders,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/investigate/summaryfolders,docs/threatprevention/8.0/admin/investigate/summaryfolders.md,7.5,,,,
Data Grid Functionality,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/navigation/datagrid,docs/threatprevention/8.0/admin/navigation/datagrid.md,7.5,,,,
License Manager Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/navigation/licensemanager,docs/threatprevention/8.0/admin/navigation/licensemanager.md,,,,,
Navigation,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/navigation/overview,docs/threatprevention/8.0/admin/navigation/overview.md,7.5,,,,
Right-Click Menus,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/navigation/rightclickmenus,docs/threatprevention/8.0/admin/navigation/rightclickmenus.md,7.5,,,,
Administration,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/overview,docs/threatprevention/8.0/admin/overview.md,7.5,,,,
File Actions,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/actions/file,docs/threatprevention/8.0/admin/policies/configuration/actions/file.md,7.5,,,,
.NET Script Actions,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/actions/netscript,docs/threatprevention/8.0/admin/policies/configuration/actions/netscript.md,,,,,
Actions Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/actions/overview,docs/threatprevention/8.0/admin/policies/configuration/actions/overview.md,7.5,,,,
PowerShell 4.0 Actions,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/actions/powershell,docs/threatprevention/8.0/admin/policies/configuration/actions/powershell.md,7.5,,,,
Policy Configuration,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration,docs/threatprevention/8.0/admin/policies/configuration/configuration.md,7.5,,,,
Active Directory Changes,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/activedirectorychanges,docs/threatprevention/8.0/admin/policies/configuration/eventtype/activedirectorychanges.md,7.5,,,,
Active Directory Lockdown,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/activedirectorylockdown,docs/threatprevention/8.0/admin/policies/configuration/eventtype/activedirectorylockdown.md,7.5,,,,
Active Directory Read Monitoring,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/activedirectoryreadmonitoring,docs/threatprevention/8.0/admin/policies/configuration/eventtype/activedirectoryreadmonitoring.md,7.5,,,,
ADCS Lockdown,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/adcslockdown,docs/threatprevention/8.0/admin/policies/configuration/eventtype/adcslockdown.md,,,,,
ADCS Monitoring,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/adcsmonitoring,docs/threatprevention/8.0/admin/policies/configuration/eventtype/adcsmonitoring.md,,,,,
AD Replication Lockdown,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/adreplicationlockdown,docs/threatprevention/8.0/admin/policies/configuration/eventtype/adreplicationlockdown.md,7.5,,,,
AD Replication Monitoring,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/adreplicationmonitoring,docs/threatprevention/8.0/admin/policies/configuration/eventtype/adreplicationmonitoring.md,7.5,,,,
Authentication Lockdown,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/authenticationlockdown,docs/threatprevention/8.0/admin/policies/configuration/eventtype/authenticationlockdown.md,7.5,,,,
Authentication Monitoring,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/authenticationmonitoring,docs/threatprevention/8.0/admin/policies/configuration/eventtype/authenticationmonitoring.md,7.5,,,,
