document_title,version,live_page_url,source_path,duplicates,reviewer,audited,fixed,notes
Linux: Remove /snap/bin from PATH,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/onpremmaintenance/linuxremovesnapbin,docs/privilegesecurediscovery/2.22/administration/onpremmaintenance/linuxremovesnapbin.md,,,,,
Operational Maintenance,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/onpremmaintenance/operational,docs/privilegesecurediscovery/2.22/administration/onpremmaintenance/operational.md,,,,,
SSH into Privilege Secure Node(s),2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/onpremmaintenance/ssh,docs/privilegesecurediscovery/2.22/administration/onpremmaintenance/ssh.md,,,,,
Access Risk,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/reporting/accessrisk,docs/privilegesecurediscovery/2.22/administration/reporting/accessrisk.md,,,,,
Application Log CheatSheet Basics,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/reporting/applicationlogbasics,docs/privilegesecurediscovery/2.22/administration/reporting/applicationlogbasics.md,,,,,
Dashboard Guide,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/reporting/dashboardguide,docs/privilegesecurediscovery/2.22/administration/reporting/dashboardguide.md,,,,,
Licensing Details,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/reporting/licensingdetails,docs/privilegesecurediscovery/2.22/administration/reporting/licensingdetails.md,,,,,
Log Parsing & Reporting: Top 5 End-User Activity Log Data,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/reporting/logparsing,docs/privilegesecurediscovery/2.22/administration/reporting/logparsing.md,,,,,
Standing Privilege Reduction Metric Script,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/reporting/standingprivilegescript,docs/privilegesecurediscovery/2.22/administration/reporting/standingprivilegescript.md,,,,,
System Management Screen,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/reporting/systemmanagementscreen,docs/privilegesecurediscovery/2.22/administration/reporting/systemmanagementscreen.md,,,,,
403 - Zero USNs by Domain,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/403zerousns,docs/privilegesecurediscovery/2.22/administration/systemmanagement/403zerousns.md,,,,,
Add a User or Group to a Systems' Administrator Account Inventory,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/adduserorgroup,docs/privilegesecurediscovery/2.22/administration/systemmanagement/adduserorgroup.md,,,,,
Bulk Actions,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/bulkactions,docs/privilegesecurediscovery/2.22/administration/systemmanagement/bulkactions.md,,,,,
Explanation of Common UI Errors,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/commonuierrors,docs/privilegesecurediscovery/2.22/administration/systemmanagement/commonuierrors.md,,,,,
First Login,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/firstlogin,docs/privilegesecurediscovery/2.22/administration/systemmanagement/firstlogin.md,,,,,
Starting and Managing JITA Sessions for Another User,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/jitasessions,docs/privilegesecurediscovery/2.22/administration/systemmanagement/jitasessions.md,,,,,
Linux: Add Sudo User to Ubuntu System,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/linuxaddsudouser,docs/privilegesecurediscovery/2.22/administration/systemmanagement/linuxaddsudouser.md,,,,,
Linux Lightweight Directory Bridging - JWT and Passwords,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/linuxandmac,docs/privilegesecurediscovery/2.22/administration/systemmanagement/linuxandmac.md,,,,,
Linux: Granular Sudo,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/linuxgranularsudo,docs/privilegesecurediscovery/2.22/administration/systemmanagement/linuxgranularsudo.md,,,,,
