document_title,version,live_page_url,source_path,also_covers,reviewer,audited,fixed,corrections,notes
Active Directory JSON Log File,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoreddomains/output/activedirectoryjson,docs/activitymonitor/10.0/admin/monitoreddomains/output/activedirectoryjson.md,,,,,,
Output for Monitored Domains,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoreddomains/output,docs/activitymonitor/10.0/admin/monitoreddomains/output/output.md,,,,,,
Monitored Domains Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoreddomains/overview,docs/activitymonitor/10.0/admin/monitoreddomains/overview.md,,,,,,
Azure Files,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/azurefiles,docs/activitymonitor/10.0/admin/monitoredhosts/add/azurefiles.md,,,,,,
Cohesity SmartFiles,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/cohesity,docs/activitymonitor/10.0/admin/monitoredhosts/add/cohesity.md,,,,,,
Dell Celerra or VNX,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/dellcelerravnx,docs/activitymonitor/10.0/admin/monitoredhosts/add/dellcelerravnx.md,,,,,,
Dell Isilon/PowerScale,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/dellpowerscale,docs/activitymonitor/10.0/admin/monitoredhosts/add/dellpowerscale.md,,,,,,
Dell PowerStore,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/dellpowerstore,docs/activitymonitor/10.0/admin/monitoredhosts/add/dellpowerstore.md,,,,,,
Dell Unity,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/dellunity,docs/activitymonitor/10.0/admin/monitoredhosts/add/dellunity.md,,,,,,
Microsoft Entra ID,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/entraid,docs/activitymonitor/10.0/admin/monitoredhosts/add/entraid.md,,,,,,
