document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Long-Term Archive,10.6,https://docs.netwrix.com/docs/auditor/10_6/admin/settings/longtermarchive,docs/auditor/10.6/admin/settings/longtermarchive.md,,,,,,
Notifications,10.6,https://docs.netwrix.com/docs/auditor/10_6/admin/settings/notifications,docs/auditor/10.6/admin/settings/notifications.md,,,,,,
Netwrix Auditor Settings,10.6,https://docs.netwrix.com/docs/auditor/10_6/admin/settings/overview,docs/auditor/10.6/admin/settings/overview.md,,,,,,
Sensitive Data Discovery,10.6,https://docs.netwrix.com/docs/auditor/10_6/admin/settings/sensitivedatadiscovery,docs/auditor/10.6/admin/settings/sensitivedatadiscovery.md,,,,,,
Create Subscriptions,10.6,https://docs.netwrix.com/docs/auditor/10_6/admin/subscriptions/create,docs/auditor/10.6/admin/subscriptions/create.md,,,,,,
Review and Manage Subscriptions,10.6,https://docs.netwrix.com/docs/auditor/10_6/admin/subscriptions/manage,docs/auditor/10.6/admin/subscriptions/manage.md,,,,,,
Subscriptions,10.6,https://docs.netwrix.com/docs/auditor/10_6/admin/subscriptions/overview,docs/auditor/10.6/admin/subscriptions/overview.md,,,,,,
Reference for Creating Activity Records,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/activityrecordreference,docs/auditor/10.6/api/activityrecordreference.md,,,,,,
Compatibility Notice,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/compatibility,docs/auditor/10.6/api/compatibility.md,,,,,,
API Endpoints,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/endpoints,docs/auditor/10.6/api/endpoints.md,,,,,,
Error Details,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/errordetails,docs/auditor/10.6/api/errordetails.md,,,,,,
Reference for Creating Search Parameters File,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/filterreference,docs/auditor/10.6/api/filterreference/filterreference.md,,,,,,
Filters,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/filterreference/filters,docs/auditor/10.6/api/filterreference/filters.md,,,,,,
Integration API,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/overview,docs/auditor/10.6/api/overview.md,,,,,,
Integration API Ports,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/ports,docs/auditor/10.6/api/ports.md,,,,,,
Activity Records,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/postdata/activityrecords,docs/auditor/10.6/api/postdata/activityrecords.md,,,,,,
Continuation Mark,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/postdata/continuationmark,docs/auditor/10.6/api/postdata/continuationmark.md,,,,,,
Post Data,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/postdata/overview,docs/auditor/10.6/api/postdata/overview.md,,,,,,
Search Parameters,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/postdata/searchparameters,docs/auditor/10.6/api/postdata/searchparameters.md,,,,,,
Prerequisites,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/prerequisites,docs/auditor/10.6/api/prerequisites.md,,,,,,
Response Status Codes,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/responsestatuscodes,docs/auditor/10.6/api/responsestatuscodes.md,,,,,,
Retrieve Activity Records,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/retrieveactivityrecords,docs/auditor/10.6/api/retrieveactivityrecords.md,,,,,,
Search Activity Records,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/searchactivityrecords,docs/auditor/10.6/api/searchactivityrecords.md,,,,,,
Security,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/security,docs/auditor/10.6/api/security.md,,,,,,
Write Activity Records,10.6,https://docs.netwrix.com/docs/auditor/10_6/api/writeactivityrecords,docs/auditor/10.6/api/writeactivityrecords.md,,,,,,
Additional Configuration to Review Changes Made via Exchange Server,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/additional,docs/auditor/10.6/configuration/activedirectory/additional.md,,,,,,
